ID	EDAD	INGRE	GENERO	ECIVIL	HIJOS	NUMTC	FPAGO	HIPOTECA	TALMAC	CREDITOS	RIESGO
100413	34	41629	m	Casado  	1	2	Mensual	s	2	1	Bueno 
100278	30	41624	m	Casado  	0	2	Mensual	s	1	1	Bueno 
100406	34	41552	f	Casado  	1	2	Mensual	s	1	0	Bueno 
100484	36	41530	m	Casado  	1	1	Mensual	s	1	0	Medio
100309	31	41513	f	Casado  	1	2	Mensual	s	1	1	Bueno 
100553	38	41506	f	Casado  	0	1	Mensual	s	1	0	Medio
100380	33	41492	f	Casado  	0	1	Mensual	s	2	1	Medio
100359	33	41489	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100366	33	41483	f	Casado  	1	2	Mensual	s	1	0	Bueno 
100520	37	41432	m	Casado  	1	1	Mensual	s	1	1	Medio
100304	31	41421	f	Casado  	0	2	Mensual	s	1	1	Malo  
100719	31	41315	f	Casado  	0	1	Mensual	s	1	0	Bueno 
100349	32	41300	f	Casado  	0	2	Mensual	s	2	0	Bueno 
100513	37	41283	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100277	30	41281	m	Casado  	0	1	Mensual	s	1	1	Bueno 
100275	30	41270	f	Casado  	1	1	Mensual	s	1	1	Bueno 
100437	35	41248	m	Casado  	1	2	Mensual	s	2	1	Malo  
100404	34	41223	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100616	40	41205	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100637	41	41178	f	Casado  	1	1	Mensual	s	2	1	Bueno 
100315	31	41169	f	Casado  	1	2	Mensual	s	1	1	Bueno 
100638	41	41168	m	Casado  	1	2	Mensual	s	1	1	Malo  
100744	44	41162	f	Casado  	0	2	Mensual	s	1	1	Medio
100395	34	41159	m	Casado  	0	2	Mensual	s	2	0	Bueno 
100556	38	41158	f	Casado  	1	2	Mensual	s	2	0	Medio
100457	35	41132	f	Casado  	0	2	Mensual	s	2	1	Bueno 
100639	41	41095	f	Casado  	0	1	Mensual	s	2	0	Bueno 
100783	45	41091	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100478	36	41086	m	Casado  	1	1	Mensual	s	1	1	Bueno 
100314	31	41083	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100287	30	41068	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100740	44	41048	m	Casado  	0	1	Mensual	s	1	1	Bueno 
100434	35	40992	m	Casado  	1	2	Mensual	s	2	0	Bueno 
100508	37	40991	m	Casado  	1	2	Mensual	s	1	0	Malo  
100652	41	40983	f	Casado  	1	1	Mensual	s	1	0	Malo  
100400	34	40971	f	Casado  	0	1	Mensual	s	2	1	Bueno 
100577	39	40964	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100514	37	40949	f	Casado  	1	2	Mensual	s	2	0	Bueno 
100391	34	40949	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100685	42	40940	f	Casado  	1	2	Mensual	s	1	1	Malo  
100364	33	40940	m	Casado  	1	2	Mensual	s	1	1	Bueno 
100370	33	40918	f	Casado  	1	1	Mensual	s	1	0	Bueno 
100610	40	40912	m	Casado  	0	1	Mensual	s	1	0	Bueno 
100435	35	40909	f	Casado  	0	1	Mensual	s	2	0	Bueno 
100800	27	40906	m	Casado  	1	2	Mensual	s	1	0	Bueno 
100544	38	40904	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100504	37	40875	m	Casado  	0	1	Mensual	s	2	0	Bueno 
100467	36	40866	m	Casado  	1	2	Mensual	s	1	1	Bueno 
100611	40	40855	f	Casado  	0	1	Mensual	s	2	1	Bueno 
100336	32	40782	f	Casado  	0	2	Mensual	s	2	0	Bueno 
100717	43	40728	m	Casado  	1	1	Mensual	s	1	1	Medio
100584	39	40693	m	Casado  	0	2	Mensual	s	2	0	Malo  
100667	30	40658	f	Casado  	0	1	Mensual	s	2	0	Bueno 
100307	31	40653	f	Casado  	0	2	Mensual	s	1	0	Bueno 
100687	36	40645	f	Casado  	1	2	Mensual	s	2	0	Malo  
100619	40	40645	f	Casado  	1	2	Mensual	s	1	0	Bueno 
100333	32	40636	f	Casado  	1	1	Mensual	s	2	1	Bueno 
100748	44	40626	f	Casado  	1	2	Mensual	s	1	1	Malo  
100689	27	40626	m	Casado  	1	2	Mensual	s	1	0	Bueno 
100787	45	40609	m	Casado  	1	1	Mensual	s	2	0	Bueno 
100555	38	40605	f	Casado  	1	2	Mensual	s	1	0	Bueno 
100312	31	40592	f	Casado  	1	1	Mensual	s	1	0	Bueno 
100296	30	40583	m	Casado  	1	2	Mensual	s	2	1	Medio
100341	32	40543	f	Casado  	1	1	Mensual	s	1	0	Malo  
100351	32	40526	m	Casado  	1	1	Mensual	s	1	1	Bueno 
100446	35	40507	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100481	36	40493	m	Casado  	1	1	Mensual	s	1	1	Medio
100801	45	40473	f	Casado  	1	1	Mensual	s	1	1	Bueno 
100726	43	40460	f	Casado  	1	2	Mensual	s	2	1	Bueno 
100515	37	40446	m	Casado  	0	2	Mensual	s	2	1	Malo  
100713	30	40438	m	Casado  	1	2	Mensual	s	1	1	Bueno 
100545	38	40437	f	Casado  	1	1	Mensual	s	1	1	Bueno 
100738	44	40425	m	Casado  	0	1	Mensual	s	1	1	Malo  
100538	37	40398	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100743	44	40390	m	Casado  	0	1	Mensual	s	1	1	Malo  
100401	34	40340	m	Casado  	0	2	Mensual	s	1	1	Bueno 
100583	39	40335	m	Casado  	1	2	Mensual	s	2	0	Bueno 
100543	38	40328	f	Casado  	0	1	Mensual	s	2	1	Medio
100466	36	40326	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100297	30	40263	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100648	41	40246	m	Casado  	0	1	Mensual	s	2	1	Malo  
100469	36	40204	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100335	32	40187	f	Casado  	1	2	Mensual	s	2	1	Bueno 
100692	42	40182	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100528	37	40179	f	Casado  	0	1	Mensual	s	1	0	Bueno 
100690	42	40176	m	Casado  	1	2	Mensual	s	2	0	Malo  
100554	38	40171	f	Casado  	0	2	Mensual	s	2	0	Bueno 
100655	41	40100	f	Casado  	1	1	Mensual	s	2	0	Bueno 
100575	39	40057	m	Casado  	0	1	Mensual	s	1	1	Malo  
100509	37	40020	m	Casado  	1	2	Mensual	s	2	0	Malo  
100178	38	39925	m	Soltero   	0	1	Mensual	s	2	0	Malo  
100459	36	39899	f	Casado  	0	2	Mensual	s	1	0	Bueno 
100355	33	39859	f	Casado  	0	2	Mensual	s	2	1	Bueno 
100301	31	39696	m	Casado  	0	1	Mensual	s	1	0	Malo  
100105	33	39676	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100574	39	39589	f	Casado  	0	1	Mensual	s	2	0	Medio
100061	29	39476	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
100177	38	39446	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100778	32	39416	f	Casado  	1	1	Mensual	s	2	1	Bueno 
100255	28	39379	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100191	39	39326	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100428	35	39277	f	Casado  	0	1	Mensual	s	1	1	Bueno 
100134	35	39207	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100572	39	39188	m	Casado  	0	2	Mensual	s	1	0	Bueno 
100109	33	39162	f	Soltero   	0	0	Mensual	s	2	0	Medio
100047	28	39121	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100776	45	39087	f	Casado  	1	2	Mensual	s	1	1	Bueno 
100146	36	39028	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100108	33	39024	f	Soltero   	0	0	Mensual	s	1	0	Medio
100243	43	38858	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
100106	33	38677	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100710	29	38654	f	Casado  	1	1	Mensual	s	1	0	Bueno 
100327	32	38537	f	Casado  	1	1	Mensual	s	1	0	Bueno 
100160	37	38191	f	Soltero   	0	0	Mensual	s	2	0	Medio
100257	29	38097	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100268	45	37895	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100119	34	37885	m	Soltero   	0	1	Mensual	s	1	0	Malo  
100675	42	37837	m	Casado  	1	2	Mensual	s	2	1	Bueno 
100501	37	37810	f	Casado  	1	2	Mensual	s	1	0	Malo  
100144	36	37613	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100015	25	37571	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100175	38	37533	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100269	37	37520	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100145	36	37476	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100130	35	37394	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100235	42	37367	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100260	29	37282	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100077	30	37234	m	Soltero   	0	0	Mensual	s	0	0	Medio
100118	34	37062	f	Soltero   	0	1	Mensual	s	2	0	Malo  
100196	39	36972	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100048	28	36893	m	Soltero   	0	1	Mensual	s	0	0	Malo  
100224	41	36873	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100772	27	36852	f	Casado  	0	2	Mensual	s	1	0	Bueno 
100460	36	36623	f	Casado  	0	2	Mensual	s	2	1	Medio
100153	37	36487	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100267	45	36358	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100076	30	36356	f	Soltero   	0	1	Mensual	s	1	0	Malo  
100711	43	36296	m	Casado  	1	1	Mensual	s	1	1	Medio
100270	45	36276	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100709	43	36255	m	Casado  	0	2	Mensual	s	2	1	Bueno 
100092	32	36167	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100253	44	36163	f	Soltero   	0	1	Mensual	s	1	0	Malo  
100221	41	36154	f	Soltero   	0	1	Mensual	s	2	0	Malo  
100356	33	36062	m	Casado  	1	1	Mensual	s	2	0	Bueno 
100300	31	36036	f	Casado  	0	2	Mensual	s	1	1	Bueno 
100038	27	35973	f	Soltero   	0	0	Mensual	s	0	0	Malo  
100037	27	35967	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
100028	26	35922	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100131	35	35875	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100107	33	35838	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100103	33	35731	f	Soltero   	0	1	Mensual	s	1	0	Medio
100328	32	35616	f	Casado  	0	1	Mensual	s	1	0	Bueno 
100036	27	35505	f	Soltero   	0	1	Mensual	s	2	0	Medio
100094	32	35465	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100233	42	35407	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100176	38	35193	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100775	45	35188	f	Casado  	1	1	Mensual	s	2	1	Bueno 
100129	35	35172	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100223	41	35117	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100200	40	34995	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100254	31	34845	m	Soltero   	0	1	Mensual	s	0	0	Malo  
100009	25	34824	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100070	30	34795	m	Soltero   	0	1	Mensual	s	1	0	Malo  
100209	40	34453	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100185	39	34345	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100074	30	34328	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100252	44	34288	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100462	36	34288	m	Casado  	0	1	Mensual	s	2	0	Malo  
100181	38	34281	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100271	30	34265	f	Casado  	0	1	Mensual	s	1	0	Bueno 
100182	39	34252	f	Soltero   	0	1	Mensual	s	0	0	Malo  
100081	31	34180	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100050	28	34153	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100017	38	34115	m	Soltero   	0	1	Mensual	s	2	0	Medio
100097	33	34027	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100018	29	33987	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100150	37	33953	m	Soltero   	0	1	Mensual	s	1	0	Medio
100190	39	33911	m	Soltero   	0	0	Mensual	s	2	0	Malo  
100194	39	33815	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100132	35	33808	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100112	34	33796	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100242	31	33747	f	Soltero   	0	0	Mensual	s	1	0	Malo  
100126	35	33740	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100357	33	33683	m	Casado  	1	1	Mensual	s	2	1	Bueno 
100427	35	33679	f	Casado  	0	2	Mensual	s	2	1	Bueno 
100041	28	33658	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100148	37	33635	f	Soltero   	0	1	Mensual	s	0	0	Malo  
100142	36	33509	m	Soltero   	0	0	Mensual	s	0	0	Malo  
100057	29	33503	f	Soltero   	0	1	Mensual	s	1	0	Malo  
100777	45	33502	f	Casado  	1	2	Mensual	s	2	1	Bueno 
100202	28	33489	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100162	37	33471	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100734	44	33454	m	Casado  	0	1	Mensual	s	1	1	Bueno 
100541	38	33439	m	Casado  	1	1	Mensual	s	2	1	Malo  
100231	37	33315	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100187	39	33299	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100172	38	33248	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100188	39	33229	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100046	28	33220	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100065	30	33142	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100189	39	33011	m	Soltero   	0	0	Mensual	s	1	0	Medio
100113	34	32994	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100773	35	32977	m	Casado  	0	2	Mensual	s	1	1	Bueno 
100089	32	32916	m	Soltero   	0	0	Mensual	s	1	0	Medio
100245	43	32893	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100006	25	32876	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
100241	43	32874	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100029	26	32851	f	Soltero   	0	0	Mensual	s	0	0	Medio
100127	35	32827	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100205	40	32820	f	Soltero   	0	0	Mensual	s	2	0	Medio
100161	37	32732	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100219	41	32694	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100003	25	32662	m	Soltero   	0	0	Mensual	s	2	0	Medio
100023	26	32644	f	Soltero   	0	1	Mensual	s	1	0	Medio
100225	41	32643	f	Soltero   	0	0	Mensual	s	2	0	Malo  
100014	37	32640	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100016	36	32620	m	Soltero   	0	1	Mensual	s	1	0	Bueno 
100180	38	32585	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100239	43	32569	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100204	40	32543	f	Soltero   	0	0	Mensual	s	0	0	Malo  
100059	29	32539	m	Soltero   	0	0	Mensual	s	2	0	Malo  
100631	41	32526	f	Casado  	0	1	Mensual	s	1	1	Bueno 
100137	36	32512	f	Soltero   	0	0	Mensual	s	0	0	Medio
100152	37	32472	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100008	25	32461	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100540	38	32363	f	Casado  	0	1	Mensual	s	2	0	Bueno 
100141	36	32056	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100463	36	32033	f	Casado  	1	2	Mensual	s	1	1	Bueno 
100095	32	31986	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100258	32	31985	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100111	34	31928	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100228	42	31912	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100025	26	31911	m	Soltero   	0	0	Mensual	s	0	0	Malo  
100673	42	31891	f	Casado  	0	2	Mensual	s	1	0	Bueno 
100030	26	31891	f	Soltero   	0	1	Mensual	s	1	0	Malo  
100099	33	31868	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100078	31	31853	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100158	37	31818	m	Soltero   	0	0	Mensual	s	2	0	Medio
100104	33	31804	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100154	37	31798	f	Soltero   	0	1	Mensual	s	2	0	Medio
100091	32	31778	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100192	39	31771	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100040	28	31731	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100230	30	31689	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
100044	28	31625	f	Soltero   	0	0	Mensual	s	0	0	Medio
100244	43	31586	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100121	34	31567	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100774	30	31563	f	Casado  	1	1	Mensual	s	2	0	Bueno 
100167	38	31523	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100053	29	31519	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100082	31	31472	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100251	35	31454	m	Soltero   	0	1	Mensual	s	0	0	Malo  
100358	33	31453	m	Casado  	1	2	Mensual	s	1	0	Bueno 
100101	33	31449	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100116	34	31391	f	Soltero   	0	0	Mensual	s	2	0	Medio
100045	28	31347	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100093	32	31295	f	Soltero   	0	1	Mensual	s	2	0	Medio
100049	28	31292	f	Soltero   	0	1	Mensual	s	1	0	Medio
100429	35	31251	f	Casado  	1	2	Mensual	s	1	0	Medio
100207	40	31242	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100265	45	31237	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100055	29	31232	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
100110	34	31218	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100220	41	31169	m	Soltero   	0	0	Mensual	s	1	0	Malo  
100179	38	31101	m	Soltero   	0	0	Mensual	s	1	0	Malo  
100090	32	31096	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100262	45	31021	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100010	25	30908	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100067	30	30884	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100199	40	30881	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
100232	42	30807	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100034	27	30796	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
100246	43	30791	f	Soltero   	0	1	Mensual	s	1	0	Bueno 
100712	43	30788	f	Casado  	1	2	Mensual	s	2	1	Bueno 
100022	26	30618	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100155	37	30605	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100229	42	30580	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100234	42	30547	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
100609	40	30546	f	Casado  	0	2	Mensual	s	2	0	Bueno 
100115	34	30436	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
100133	35	30422	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
100632	35	30359	m	Casado  	1	1	Mensual	s	1	0	Medio
100608	40	30273	m	Casado  	0	1	Mensual	s	2	0	Malo  
100240	43	30268	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
100124	35	30256	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
100218	41	30060	f	Soltero   	0	0	Mensual	s	2	0	Bueno 
103479	47	29997	m	ViuSepDiv	2	5	Quincenal 	s	3	2	Medio
103175	43	29993	f	ViuSepDiv	3	6	Quincenal 	s	4	2	Malo  
103161	43	29987	f	ViuSepDiv	4	5	Quincenal 	s	4	2	Bueno 
103503	36	29986	m	ViuSepDiv	2	6	Quincenal 	n	5	2	Malo  
103316	45	29963	f	ViuSepDiv	4	6	Quincenal 	n	3	2	Bueno 
103829	42	29963	f	Casado  	3	4	Mensual	s	4	2	Malo  
103424	46	29955	f	ViuSepDiv	3	6	Quincenal 	n	5	3	Medio
103100	42	29943	f	ViuSepDiv	4	6	Quincenal 	n	5	2	Medio
103733	50	29934	m	ViuSepDiv	4	6	Quincenal 	s	5	3	Medio
100502	37	29934	f	Casado  	1	1	Mensual	s	2	1	Bueno 
100064	30	29933	m	Soltero   	0	1	Mensual	s	2	0	Bueno 
103229	44	29927	m	ViuSepDiv	2	6	Quincenal 	n	3	2	Medio
103419	34	29925	m	ViuSepDiv	2	6	Quincenal 	n	4	2	Medio
103398	46	29920	f	ViuSepDiv	3	5	Quincenal 	n	4	3	Medio
100042	28	29912	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
104079	49	29907	m	Casado  	3	4	Quincenal 	s	5	1	Malo  
103006	41	29907	m	ViuSepDiv	2	6	Quincenal 	s	3	2	Malo  
103090	42	29896	f	ViuSepDiv	3	5	Quincenal 	s	3	3	Medio
100004	32	29892	f	Soltero   	0	0	Mensual	s	0	0	Bueno 
103662	49	29881	m	ViuSepDiv	2	5	Quincenal 	s	5	2	Malo  
103009	41	29873	f	ViuSepDiv	3	6	Quincenal 	n	3	2	Malo  
103853	43	29870	f	Casado  	2	3	Mensual	s	4	1	Malo  
103163	43	29869	m	ViuSepDiv	2	6	Quincenal 	s	3	2	Bueno 
102984	34	29869	m	ViuSepDiv	3	5	Quincenal 	n	5	2	Medio
103862	43	29868	f	Casado  	3	3	Mensual	s	5	1	Malo  
103013	41	29860	m	ViuSepDiv	2	5	Quincenal 	n	3	3	Bueno 
100143	36	29848	f	Soltero   	0	1	Mensual	s	0	0	Bueno 
103714	50	29843	m	ViuSepDiv	2	6	Quincenal 	n	5	2	Medio
103968	46	29841	f	Casado  	3	3	Mensual	s	4	1	Malo  
103341	45	29840	m	ViuSepDiv	3	6	Quincenal 	s	4	3	Medio
100062	30	29839	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
104102	50	29822	f	Casado  	2	3	Quincenal 	s	4	2	Malo  
100607	40	29816	m	Casado  	0	2	Mensual	s	1	0	Malo  
103515	31	29814	m	ViuSepDiv	4	6	Quincenal 	n	4	3	Bueno 
103494	47	29811	m	ViuSepDiv	4	5	Quincenal 	n	4	3	Malo  
100263	26	29810	m	Soltero   	0	1	Mensual	s	0	0	Malo  
103937	45	29807	m	Casado  	2	3	Quincenal 	s	4	2	Malo  
103856	43	29803	m	Casado  	3	3	Quincenal 	s	4	1	Malo  
103408	28	29795	m	ViuSepDiv	2	5	Quincenal 	n	5	3	Bueno 
102991	41	29794	m	ViuSepDiv	3	5	Quincenal 	n	4	2	Medio
100033	27	29786	m	Soltero   	0	0	Mensual	s	0	0	Bueno 
103735	28	29781	m	ViuSepDiv	2	5	Quincenal 	s	4	2	Medio
103332	45	29780	m	ViuSepDiv	4	6	Quincenal 	s	3	3	Medio
103933	45	29779	m	Casado  	2	3	Quincenal 	s	4	2	Malo  
103080	42	29779	f	ViuSepDiv	3	5	Quincenal 	s	3	2	Bueno 
103015	41	29775	f	ViuSepDiv	3	5	Quincenal 	s	5	2	Medio
103513	47	29755	m	ViuSepDiv	4	5	Quincenal 	s	4	2	Medio
100058	29	29749	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
104070	49	29748	m	Casado  	3	3	Mensual	s	4	2	Malo  
103660	49	29747	m	ViuSepDiv	4	6	Quincenal 	s	3	2	Medio
104071	49	29746	f	Casado  	3	4	Quincenal 	s	5	2	Malo  
103715	50	29745	m	ViuSepDiv	3	6	Quincenal 	s	4	3	Malo  
103264	44	29735	m	ViuSepDiv	3	6	Quincenal 	s	5	3	Bueno 
100210	40	29718	m	Soltero   	0	0	Mensual	s	2	0	Bueno 
103497	47	29706	m	ViuSepDiv	2	5	Quincenal 	s	4	3	Malo  
103769	32	29705	f	Casado  	3	4	Quincenal 	s	5	2	Malo  
100212	41	29702	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
103071	42	29699	m	ViuSepDiv	2	5	Quincenal 	s	5	2	Medio
103992	47	29691	m	Casado  	2	4	Quincenal 	s	4	1	Bueno 
103076	42	29687	f	ViuSepDiv	2	5	Quincenal 	n	4	2	Malo  
103501	47	29671	m	ViuSepDiv	2	6	Quincenal 	s	3	3	Medio
103400	46	29656	f	ViuSepDiv	4	6	Quincenal 	n	4	2	Bueno 
103059	42	29648	f	ViuSepDiv	2	6	Quincenal 	s	3	3	Medio
103267	44	29640	f	ViuSepDiv	4	6	Quincenal 	s	4	2	Medio
103576	48	29622	f	ViuSepDiv	2	5	Quincenal 	n	5	3	Medio
103727	50	29614	f	ViuSepDiv	2	5	Quincenal 	n	4	2	Malo  
100138	36	29608	m	Soltero   	0	0	Mensual	s	1	0	Bueno 
104005	26	29602	f	Casado  	2	3	Quincenal 	s	5	2	Malo  
103665	49	29600	f	ViuSepDiv	2	6	Quincenal 	s	3	3	Malo  
100237	43	29600	f	Soltero   	0	1	Mensual	s	2	0	Medio
100031	27	29593	f	Soltero   	0	1	Mensual	s	1	0	Medio
103016	41	29590	m	ViuSepDiv	3	5	Quincenal 	n	3	2	Malo  
103067	32	29552	m	ViuSepDiv	3	5	Quincenal 	n	5	3	Medio
103833	42	29548	m	Casado  	3	3	Quincenal 	s	4	2	Malo  
102916	40	29541	f	ViuSepDiv	4	5	Quincenal 	n	3	3	Medio
103065	42	29540	f	ViuSepDiv	3	5	Quincenal 	s	4	2	Medio
102927	40	29524	f	ViuSepDiv	2	6	Quincenal 	s	4	2	Medio
104104	50	29515	f	Casado  	2	3	Mensual	s	4	1	Malo  
104045	38	29494	m	Casado  	2	3	Quincenal 	s	5	2	Malo  
104068	49	29478	m	Casado  	2	3	Mensual	s	5	1	Malo  
100032	27	29472	f	Soltero   	0	1	Mensual	s	2	0	Bueno 
103098	42	29465	f	ViuSepDiv	4	5	Quincenal 	s	5	3	Malo  
100117	34	29453	f	Soltero   	0	0	Mensual	s	1	0	Bueno 
100072	30	29451	m	Soltero   	0	1	Mensual	s	0	0	Bueno 
103723	50	29440	f	ViuSepDiv	3	5	Quincenal 	s	5	2	Malo  
103575	30	29438	m	ViuSepDiv	4	6	Quincenal 	s	4	2	Bueno 
103146	38	29431	f	ViuSepDiv	2	5	Quincenal 	s	3	3	Medio
103411	46	29425	m	ViuSepDiv	3	6	Quincenal 	s	4	2	Medio
103405	38	29424	m	ViuSepDiv	4	6	Quincenal 	s	4	3	Medio
103484	47	29413	m	ViuSepDiv	3	5	Quincenal 	s	3	2	Malo  
103228	44	29413	f	ViuSepDiv	2	6	Quincenal 	s	3	3	Malo  
103578	48	29412	m	ViuSepDiv	3	5	Quincenal 	n	3	2	Malo  
